Location ID,Depot Id,Product Code,Day of the Week,Schedule with Wave,Time Code,Priority,Comments 1,Comments 2,Comments 3,Comments 4,Trailer Type
2025,30103,1,Bank Holiday,1,201,1,,,,,13m
2025,30103,8,Bank Holiday,2,411,1,,,,,13m
2025,30103,1,Bank Holiday,2,417,2,,,,,13m
2025,30103,1,Bank Holiday,2,321,3,,,,,13m
2025,30103,1,Bank Holiday,2,115,4,,,,,13m
2025,30103,1,Bank Holiday,2,617,5,,,,,13m
2025,30103,1,Bank Holiday,1,421,6,,,,,13m
2025,30103,4,Bank Holiday,2,618,7,,,,,13m
2025,30103,6,Bank Holiday,1,421,1,,,,,13m
2025,30103,1,Friday,1,201,1,,,,,13m
2025,30103,8,Friday,2,409,1,,,,,13m
2025,30103,1,Friday,2,417,2,,,,,13m
2025,30103,1,Friday,2,321,3,,,,,13m
2025,30103,1,Friday,2,115,4,,,,,13m
2025,30103,1,Friday,2,617,5,,,,,13m
2025,30103,1,Friday,1,421,6,,,,,13m
2025,30103,4,Friday,2,618,7,,,,,13m
2025,30103,6,Friday,1,421,1,,,,,13m
2025,30103,1,Monday,1,201,1,,,,,13m
2025,30103,8,Monday,2,411,1,,,,,13m
2025,30103,1,Monday,2,115,4,,,,,13m
2025,30103,1,Monday,2,321,3,,,,,13m
2025,30103,1,Monday,2,417,2,,,,,13m
2025,30103,1,Monday,2,617,5,,,,,13m
2025,30103,1,Monday,1,421,6,,,,,13m
2025,30103,4,Monday,2,618,7,,,,,13m
2025,30103,6,Monday,1,421,1,,,,,13m
2025,30103,1,Saturday,1,201,1,,,,,13m
2025,30103,8,Saturday,2,417,1,,,,,13m
2025,30103,1,Saturday,2,115,5,,,,,13m
2025,30103,1,Saturday,2,321,4,,,,,13m
2025,30103,1,Saturday,2,417,3,,,,,13m
2025,30103,1,Saturday,2,617,2,,,,,13m
2025,30103,1,Saturday,1,421,6,,,,,13m
2025,30103,4,Saturday,2,618,7,,,,,13m
2025,30103,6,Saturday,1,421,1,,,,,13m
2025,30103,1,Sunday,1,201,1,,,,,13m
2025,30103,8,Sunday,2,411,1,,,,,13m
2025,30103,1,Sunday,2,321,4,,,,,13m
2025,30103,1,Sunday,2,417,3,,,,,13m
2025,30103,1,Sunday,2,219,2,,,,,13m
2025,30103,1,Sunday,2,617,5,,,,,13m
2025,30103,1,Sunday,1,421,6,,,,,13m
2025,30103,4,Sunday,2,618,7,,,,,13m
2025,30103,6,Sunday,1,421,1,,,,,13m
2025,30103,1,Thursday,1,201,1,,,,,13m
2025,30103,8,Thursday,2,409,1,,,,,13m
2025,30103,1,Thursday,2,115,4,,,,,13m
2025,30103,1,Thursday,2,321,3,,,,,13m
2025,30103,1,Thursday,2,417,2,,,,,13m
2025,30103,1,Thursday,2,617,5,,,,,13m
2025,30103,1,Thursday,1,421,6,,,,,13m
2025,30103,4,Thursday,2,618,7,,,,,13m
2025,30103,6,Thursday,1,421,1,,,,,13m
2025,30103,1,Tuesday,1,201,1,,,,,13m
2025,30103,8,Tuesday,2,411,1,,,,,13m
2025,30103,1,Tuesday,2,115,4,,,,,13m
2025,30103,1,Tuesday,2,321,3,,,,,13m
2025,30103,1,Tuesday,2,417,2,,,,,13m
2025,30103,1,Tuesday,2,617,5,,,,,13m
2025,30103,1,Tuesday,1,421,6,,,,,13m
2025,30103,4,Tuesday,2,618,7,,,,,13m
2025,30103,6,Tuesday,1,421,1,,,,,13m
2025,30103,1,Wednesday,1,201,1,,,,,13m
2025,30103,8,Wednesday,2,411,1,,,,,13m
2025,30103,1,Wednesday,2,115,4,,,,,13m
2025,30103,1,Wednesday,2,321,3,,,,,13m
2025,30103,1,Wednesday,2,417,2,,,,,13m
2025,30103,1,Wednesday,2,617,5,,,,,13m
2025,30103,1,Wednesday,1,421,6,,,,,13m
2025,30103,4,Wednesday,2,618,7,,,,,13m
2025,30103,6,Wednesday,1,421,1,,,,,13m
2030,30103,1,Bank Holiday,1,322,1,,,,,13m
2030,30103,8,Bank Holiday,2,412,1,,,,,13m
2030,30103,1,Bank Holiday,2,321,2,,,,,13m
2030,30103,1,Bank Holiday,2,217,3,,,,,13m
2030,30103,1,Bank Holiday,2,617,4,,,,,13m
2030,30103,1,Bank Holiday,1,421,5,,,,,13m
2030,30103,4,Bank Holiday,2,618,6,,,,,13m
2030,30103,6,Bank Holiday,1,421,1,,,,,13m
2030,30103,1,Friday,1,322,1,,,,,13m
2030,30103,8,Friday,2,412,1,,,,,13m
2030,30103,1,Friday,2,321,2,,,,,13m
2030,30103,1,Friday,2,217,3,,,,,13m
2030,30103,1,Friday,2,617,4,,,,,13m
2030,30103,1,Friday,1,421,5,,,,,13m
2030,30103,4,Friday,2,618,6,,,,,13m
2030,30103,6,Friday,1,421,1,,,,,13m
2030,30103,1,Monday,1,322,1,,,,,13m
2030,30103,8,Monday,2,412,1,,,,,13m
2030,30103,1,Monday,2,321,2,,,,,13m
2030,30103,1,Monday,2,217,3,,,,,13m
2030,30103,1,Monday,2,617,4,,,,,13m
2030,30103,1,Monday,1,421,5,,,,,13m
2030,30103,4,Monday,2,618,6,,,,,13m
2030,30103,6,Monday,1,421,1,,,,,13m
2030,30103,1,Saturday,1,322,1,,,,,13m
2030,30103,8,Saturday,2,417,1,,,,,13m
2030,30103,1,Saturday,2,321,2,,,,,13m
2030,30103,1,Saturday,2,415,3,,,,,13m
2030,30103,1,Saturday,2,617,4,,,,,13m
2030,30103,1,Saturday,1,421,5,,,,,13m
2030,30103,4,Saturday,2,618,6,,,,,13m
2030,30103,6,Saturday,1,421,1,,,,,13m
2030,30103,1,Sunday,1,322,1,,,,,13m
2030,30103,8,Sunday,2,412,1,,,,,13m
2030,30103,1,Sunday,2,321,2,,,,,13m
2030,30103,1,Sunday,2,217,3,,,,,13m
2030,30103,1,Sunday,2,617,4,,,,,13m
2030,30103,1,Sunday,1,421,5,,,,,13m
2030,30103,4,Sunday,2,618,6,,,,,13m
2030,30103,6,Sunday,1,421,1,,,,,13m
2030,30103,1,Thursday,1,322,1,,,,,13m
2030,30103,8,Thursday,2,412,1,,,,,13m
2030,30103,1,Thursday,2,321,2,,,,,13m
2030,30103,1,Thursday,2,217,3,,,,,13m
2030,30103,1,Thursday,2,617,4,,,,,13m
2030,30103,1,Thursday,1,421,5,,,,,13m
2030,30103,4,Thursday,2,618,6,,,,,13m
2030,30103,6,Thursday,1,421,1,,,,,13m
2030,30103,1,Tuesday,1,322,1,,,,,13m
2030,30103,8,Tuesday,2,412,1,,,,,13m
2030,30103,1,Tuesday,2,321,2,,,,,13m
2030,30103,1,Tuesday,2,217,3,,,,,13m
2030,30103,1,Tuesday,2,617,4,,,,,13m
2030,30103,1,Tuesday,2,421,5,,,,,13m
2030,30103,4,Tuesday,2,618,6,,,,,13m
2030,30103,6,Tuesday,1,421,1,,,,,13m
2030,30103,1,Wednesday,1,322,1,,,,,13m
2030,30103,8,Wednesday,2,412,1,,,,,13m
2030,30103,1,Wednesday,2,321,2,,,,,13m
2030,30103,1,Wednesday,2,217,3,,,,,13m
2030,30103,1,Wednesday,2,617,4,,,,,13m
2030,30103,1,Wednesday,1,421,5,,,,,13m
2030,30103,4,Wednesday,2,618,6,,,,,13m
2030,30103,6,Wednesday,1,421,1,,,,,13m
2032,30103,1,Bank Holiday,1,337,1,,,,,8m
2032,30103,8,Bank Holiday,2,722,2,,,,,8m
2032,30103,1,Friday,1,337,1,,,,,8m
2032,30103,8,Friday,2,722,2,,,,,8m
2032,30103,1,Monday,1,337,1,,,,,8m
2032,30103,8,Monday,2,722,2,,,,,8m
2032,30103,1,Saturday,1,337,1,,,,,8m
2032,30103,8,Saturday,2,722,2,,,,,8m
2032,30103,1,Sunday,1,337,1,,,,,8m
2032,30103,8,Sunday,2,722,2,,,,,8m
2032,30103,1,Thursday,1,337,1,,,,,8m
2032,30103,8,Thursday,2,722,2,,,,,8m
2032,30103,1,Tuesday,1,337,1,,,,,8m
2032,30103,8,Tuesday,2,722,2,,,,,8m
2032,30103,1,Wednesday,1,337,1,,,,,8m
2032,30103,8,Wednesday,2,722,2,,,,,8m
2080,30103,1,Bank Holiday,1,301,1,,,,,13m
2080,30103,8,Bank Holiday,2,411,1,,,,,13m
2080,30103,1,Bank Holiday,2,321,2,,,,,13m
2080,30103,1,Bank Holiday,2,417,3,,,,,13m
2080,30103,1,Bank Holiday,2,117,4,,,,,13m
2080,30103,1,Bank Holiday,2,617,5,,,,,13m
2080,30103,1,Bank Holiday,1,421,6,,,,,13m
2080,30103,4,Bank Holiday,2,618,7,,,,,13m
2080,30103,6,Bank Holiday,1,421,1,,,,,13m
2080,30103,1,Friday,1,3,1,,,,,13m
2080,30103,8,Friday,2,409,1,,,,,13m
2080,30103,1,Friday,2,117,5,,,,,13m
2080,30103,1,Friday,2,321,3,,,,,13m
2080,30103,1,Friday,2,417,4,,,,,13m
2080,30103,1,Friday,2,617,2,,,,,13m
2080,30103,1,Friday,1,421,6,,,,,13m
2080,30103,4,Friday,2,618,7,,,,,13m
2080,30103,6,Friday,1,421,1,,,,,13m
2080,30103,1,Monday,1,3,1,,,,,13m
2080,30103,8,Monday,2,411,1,,,,,13m
2080,30103,1,Monday,2,321,2,,,,,13m
2080,30103,1,Monday,2,417,3,,,,,13m
2080,30103,1,Monday,2,117,4,,,,,13m
2080,30103,1,Monday,2,617,5,,,,,13m
2080,30103,1,Monday,1,421,6,,,,,13m
2080,30103,4,Monday,2,618,7,,,,,13m
2080,30103,6,Monday,1,421,1,,,,,13m
2080,30103,1,Saturday,1,3,1,,,,,13m
2080,30103,8,Saturday,2,417,1,,,,,13m
2080,30103,1,Saturday,2,321,2,,,,,13m
2080,30103,1,Saturday,2,417,4,,,,,13m
2080,30103,1,Saturday,2,413,3,,,,,13m
2080,30103,1,Saturday,2,617,5,,,,,13m
2080,30103,1,Saturday,1,421,6,,,,,13m
2080,30103,4,Saturday,2,618,7,,,,,13m
2080,30103,6,Saturday,1,421,1,,,,,13m
2080,30103,1,Sunday,1,301,1,,,,,13m
2080,30103,8,Sunday,2,411,1,,,,,13m
2080,30103,1,Sunday,2,321,2,,,,,13m
2080,30103,1,Sunday,2,417,3,,,,,13m
2080,30103,1,Sunday,2,417,4,,,,,13m
2080,30103,1,Sunday,2,617,5,,,,,13m
2080,30103,1,Sunday,1,421,6,,,,,13m
2080,30103,4,Sunday,2,618,7,,,,,13m
2080,30103,6,Sunday,1,421,1,,,,,13m
2080,30103,1,Thursday,1,3,1,,,,,13m
2080,30103,8,Thursday,2,411,1,,,,,13m
2080,30103,1,Thursday,2,417,2,,,,,13m
2080,30103,1,Thursday,2,321,3,,,,,13m
2080,30103,1,Thursday,2,117,4,,,,,13m
2080,30103,1,Thursday,2,617,5,,,,,13m
2080,30103,1,Thursday,1,421,6,,,,,13m
2080,30103,4,Thursday,2,618,7,,,,,13m
2080,30103,6,Thursday,1,421,1,,,,,13m
2080,30103,1,Tuesday,1,3,1,,,,,13m
2080,30103,8,Tuesday,2,411,1,,,,,13m
2080,30103,1,Tuesday,2,321,2,,,,,13m
2080,30103,1,Tuesday,2,417,3,,,,,13m
2080,30103,1,Tuesday,2,117,4,,,,,13m
2080,30103,1,Tuesday,2,617,5,,,,,13m
2080,30103,1,Tuesday,1,421,6,,,,,13m
2080,30103,4,Tuesday,2,618,7,,,,,13m
2080,30103,6,Tuesday,1,421,1,,,,,13m
2080,30103,1,Wednesday,1,3,1,,,,,13m
2080,30103,8,Wednesday,2,411,1,,,,,13m
2080,30103,1,Wednesday,2,321,2,,,,,13m
2080,30103,1,Wednesday,2,417,3,,,,,13m
2080,30103,1,Wednesday,2,117,4,,,,,13m
2080,30103,1,Wednesday,2,617,5,,,,,13m
2080,30103,1,Wednesday,1,421,6,,,,,13m
2080,30103,4,Wednesday,2,618,7,,,,,13m
2080,30103,6,Wednesday,1,421,1,,,,,13m
2102,30103,1,Bank Holiday,1,301,1,,,,,13m
2102,30103,8,Bank Holiday,2,611,1,,,,,13m
2102,30103,1,Bank Holiday,2,119,4,,,,,13m
2102,30103,1,Bank Holiday,2,417,3,,,,,13m
2102,30103,1,Bank Holiday,2,617,2,,,,,13m
2102,30103,1,Bank Holiday,1,421,5,,,,,13m
2102,30103,4,Bank Holiday,2,618,6,,,,,13m
2102,30103,6,Bank Holiday,1,421,1,,,,,13m
2102,30103,1,Friday,1,301,1,,,,,13m
2102,30103,8,Friday,2,611,1,,,,,13m
2102,30103,1,Friday,2,119,2,,,,,13m
2102,30103,1,Friday,2,417,3,,,,,13m
2102,30103,1,Friday,2,617,4,,,,,13m
2102,30103,1,Friday,1,421,5,,,,,13m
2102,30103,4,Friday,2,618,6,,,,,13m
2102,30103,6,Friday,1,421,1,,,,,13m
2102,30103,1,Monday,1,301,1,,,,,13m
2102,30103,8,Monday,2,611,1,,,,,13m
2102,30103,1,Monday,2,119,2,,,,,13m
2102,30103,1,Monday,2,417,3,,,,,13m
2102,30103,1,Monday,2,617,4,,,,,13m
2102,30103,1,Monday,1,421,5,,,,,13m
2102,30103,4,Monday,2,618,6,,,,,13m
2102,30103,6,Monday,1,421,1,,,,,13m
2102,30103,1,Saturday,1,301,1,,,,,13m
2102,30103,8,Saturday,2,417,1,,,,,13m
2102,30103,1,Saturday,2,321,2,,,,,13m
2102,30103,1,Saturday,2,413,3,,,,,13m
2102,30103,1,Saturday,2,617,4,,,,,13m
2102,30103,1,Saturday,1,421,5,,,,,13m
2102,30103,4,Saturday,2,618,6,,,,,13m
2102,30103,6,Saturday,1,421,1,,,,,13m
2102,30103,1,Sunday,1,301,1,,,,,13m
2102,30103,8,Sunday,2,611,1,,,,,13m
2102,30103,1,Sunday,2,119,2,,,,,13m
2102,30103,1,Sunday,2,417,3,,,,,13m
2102,30103,1,Sunday,2,617,4,,,,,13m
2102,30103,1,Sunday,1,421,5,,,,,13m
2102,30103,4,Sunday,2,618,6,,,,,13m
2102,30103,6,Sunday,1,421,1,,,,,13m
2102,30103,1,Thursday,1,301,1,,,,,13m
2102,30103,8,Thursday,2,611,1,,,,,13m
2102,30103,1,Thursday,2,119,2,,,,,13m
2102,30103,1,Thursday,2,417,3,,,,,13m
2102,30103,1,Thursday,2,617,4,,,,,13m
2102,30103,1,Thursday,1,421,5,,,,,13m
2102,30103,4,Thursday,2,618,6,,,,,13m
2102,30103,6,Thursday,1,421,1,,,,,13m
2102,30103,1,Tuesday,1,301,1,,,,,13m
2102,30103,8,Tuesday,2,611,1,,,,,13m
2102,30103,1,Tuesday,2,119,2,,,,,13m
2102,30103,1,Tuesday,2,417,3,,,,,13m
2102,30103,1,Tuesday,2,617,4,,,,,13m
2102,30103,1,Tuesday,1,421,5,,,,,13m
2102,30103,4,Tuesday,2,618,6,,,,,13m
2102,30103,6,Tuesday,1,421,1,,,,,13m
2102,30103,1,Wednesday,1,301,1,,,,,13m
2102,30103,8,Wednesday,2,611,1,,,,,13m
2102,30103,1,Wednesday,2,119,2,,,,,13m
2102,30103,1,Wednesday,2,417,3,,,,,13m
2102,30103,1,Wednesday,2,617,4,,,,,13m
2102,30103,1,Wednesday,1,421,5,,,,,13m
2102,30103,4,Wednesday,2,618,6,,,,,13m
2102,30103,6,Wednesday,1,421,1,,,,,13m
2111,30103,1,Bank Holiday,1,813,1,,,,,10m
2111,30103,8,Bank Holiday,2,726,2,,,,,10m
2111,30103,1,Friday,1,813,1,,,,,10m
2111,30103,8,Friday,2,726,2,,,,,10m
2111,30103,1,Monday,1,813,1,,,,,10m
2111,30103,8,Monday,2,726,2,,,,,10m
2111,30103,1,Saturday,1,813,1,,,,,10m
2111,30103,8,Saturday,2,726,2,,,,,10m
2111,30103,1,Sunday,1,813,1,,,,,10m
2111,30103,8,Sunday,2,726,2,,,,,10m
2111,30103,1,Thursday,1,813,1,,,,,10m
2111,30103,8,Thursday,2,726,2,,,,,10m
2111,30103,1,Tuesday,1,813,1,,,,,10m
2111,30103,8,Tuesday,2,726,2,,,,,10m
2111,30103,1,Wednesday,1,813,1,,,,,10m
2111,30103,8,Wednesday,2,726,2,,,,,10m
2117,30103,1,Bank Holiday,1,401,1,,,,,13m
2117,30103,8,Bank Holiday,2,321,1,,,,,13m
2117,30103,1,Bank Holiday,2,413,2,,,,,13m
2117,30103,1,Bank Holiday,2,417,3,,,,,13m
2117,30103,1,Bank Holiday,2,617,4,,,,,13m
2117,30103,1,Bank Holiday,1,520,5,,,,,13m
2117,30103,4,Bank Holiday,2,618,6,,,,,13m
2117,30103,1,Friday,1,401,1,,,,,13m
2117,30103,8,Friday,2,417,1,,,,,13m
2117,30103,1,Friday,2,321,2,,,,,13m
2117,30103,1,Friday,2,413,3,,,,,13m
2117,30103,1,Friday,2,617,4,,,,,13m
2117,30103,1,Friday,1,520,5,,,,,13m
2117,30103,4,Friday,2,618,6,,,,,13m
2117,30103,1,Monday,1,401,1,,,,,13m
2117,30103,8,Monday,2,321,1,,,,,13m
2117,30103,1,Monday,2,413,2,,,,,13m
2117,30103,1,Monday,2,417,3,,,,,13m
2117,30103,1,Monday,2,617,4,,,,,13m
2117,30103,1,Monday,1,520,5,,,,,13m
2117,30103,4,Monday,2,618,6,,,,,13m
2117,30103,1,Saturday,1,401,1,,,,,13m
2117,30103,8,Saturday,2,321,1,,,,,13m
2117,30103,1,Saturday,2,413,2,,,,,13m
2117,30103,1,Saturday,2,321,3,,,,,13m
2117,30103,1,Saturday,2,617,4,,,,,13m
2117,30103,1,Saturday,1,520,5,,,,,13m
2117,30103,4,Saturday,2,618,6,,,,,13m
2117,30103,1,Sunday,1,401,1,,,,,13m
2117,30103,8,Sunday,2,321,1,,,,,13m
2117,30103,1,Sunday,2,417,2,,,,,13m
2117,30103,1,Sunday,2,413,3,,,,,13m
2117,30103,1,Sunday,2,617,4,,,,,13m
2117,30103,1,Sunday,1,520,5,,,,,13m
2117,30103,4,Sunday,2,618,6,,,,,13m
2117,30103,1,Thursday,1,401,1,,,,,13m
2117,30103,8,Thursday,2,417,1,,,,,13m
2117,30103,1,Thursday,2,321,2,,,,,13m
2117,30103,1,Thursday,2,413,3,,,,,13m
2117,30103,1,Thursday,2,617,4,,,,,13m
2117,30103,1,Thursday,1,520,5,,,,,13m
2117,30103,4,Thursday,2,618,6,,,,,13m
2117,30103,1,Tuesday,1,401,1,,,,,13m
2117,30103,8,Tuesday,2,321,1,,,,,13m
2117,30103,1,Tuesday,2,413,2,,,,,13m
2117,30103,1,Tuesday,2,417,3,,,,,13m
2117,30103,1,Tuesday,2,617,4,,,,,13m
2117,30103,1,Tuesday,1,520,5,,,,,13m
2117,30103,4,Tuesday,2,618,6,,,,,13m
2117,30103,1,Wednesday,1,401,1,,,,,13m
2117,30103,8,Wednesday,2,321,1,,,,,13m
2117,30103,1,Wednesday,2,413,2,,,,,13m
2117,30103,1,Wednesday,2,417,3,,,,,13m
2117,30103,1,Wednesday,2,617,4,,,,,13m
2117,30103,1,Wednesday,1,520,5,,,,,13m
2117,30103,4,Wednesday,2,618,6,,,,,13m
2120,30103,1,Bank Holiday,1,435,1,,,,,rigid10m18t
2120,30103,8,Bank Holiday,1,435,1,,,,,rigid10m18t
2120,30103,1,Bank Holiday,1,435,2,,,,,rigid10m18t
2120,30103,1,Friday,1,435,1,,,,,rigid10m18t
2120,30103,8,Friday,1,435,1,,,,,rigid10m18t
2120,30103,1,Friday,1,435,2,,,,,rigid10m18t
2120,30103,1,Monday,1,435,1,,,,,rigid10m18t
2120,30103,8,Monday,1,435,1,,,,,rigid10m18t
2120,30103,1,Monday,1,435,2,,,,,rigid10m18t
2120,30103,1,Saturday,1,435,1,,,,,rigid10m18t
2120,30103,8,Saturday,1,435,1,,,,,rigid10m18t
2120,30103,1,Saturday,1,435,2,,,,,rigid10m18t
2120,30103,1,Sunday,1,9,1,,,,,rigid10m18t
2120,30103,8,Sunday,1,9,1,,,,,rigid10m18t
2120,30103,1,Sunday,1,210,2,,,,,rigid10m18t
2120,30103,1,Thursday,1,435,1,,,,,rigid10m18t
2120,30103,8,Thursday,1,435,1,,,,,rigid10m18t
2120,30103,1,Thursday,1,435,2,,,,,rigid10m18t
2120,30103,1,Tuesday,1,435,1,,,,,rigid10m18t
2120,30103,8,Tuesday,1,435,1,,,,,rigid10m18t
2120,30103,1,Tuesday,1,435,2,,,,,rigid10m18t
2120,30103,1,Wednesday,1,435,1,,,,,rigid10m18t
2120,30103,8,Wednesday,1,435,1,,,,,rigid10m18t
2120,30103,1,Wednesday,1,435,2,,,,,rigid10m18t
2156,30103,1,Bank Holiday,1,301,1,,,,,13m
2156,30103,8,Bank Holiday,2,442,1,,,,,13m
2156,30103,1,Bank Holiday,2,48,2,,,,,13m
2156,30103,1,Bank Holiday,2,221,3,,,,,13m
2156,30103,1,Bank Holiday,2,414,4,,,,,13m
2156,30103,1,Bank Holiday,2,617,5,,,,,13m
2156,30103,1,Bank Holiday,1,421,6,,,,,13m
2156,30103,4,Bank Holiday,2,618,7,,,,,13m
2156,30103,6,Bank Holiday,1,421,1,,,,,13m
2156,30103,1,Friday,1,301,1,,,,,13m
2156,30103,8,Friday,2,442,1,,,,,13m
2156,30103,1,Friday,2,48,2,,,,,13m
2156,30103,1,Friday,2,221,3,,,,,13m
2156,30103,1,Friday,2,216,4,,,,,13m
2156,30103,1,Friday,2,617,5,,,,,13m
2156,30103,1,Friday,1,421,6,,,,,13m
2156,30103,4,Friday,2,618,7,,,,,13m
2156,30103,6,Friday,1,421,1,,,,,13m
2156,30103,1,Monday,1,301,1,,,,,13m
2156,30103,8,Monday,2,442,1,,,,,13m
2156,30103,1,Monday,2,48,2,,,,,13m
2156,30103,1,Monday,2,221,3,,,,,13m
2156,30103,1,Monday,2,414,4,,,,,13m
2156,30103,1,Monday,2,617,5,,,,,13m
2156,30103,1,Monday,1,421,6,,,,,13m
2156,30103,4,Monday,2,618,7,,,,,13m
2156,30103,6,Monday,1,421,1,,,,,13m
2156,30103,1,Saturday,1,301,1,,,,,13m
2156,30103,8,Saturday,2,442,1,,,,,13m
2156,30103,1,Saturday,2,417,2,,,,,13m
2156,30103,1,Saturday,2,221,3,,,,,13m
2156,30103,1,Saturday,2,414,4,,,,,13m
2156,30103,1,Saturday,2,617,5,,,,,13m
2156,30103,1,Saturday,1,421,6,,,,,13m
2156,30103,4,Saturday,2,618,7,,,,,13m
2156,30103,6,Saturday,1,421,1,,,,,13m
2156,30103,1,Sunday,1,301,1,,,,,13m
2156,30103,8,Sunday,2,442,1,,,,,13m
2156,30103,1,Sunday,2,48,2,,,,,13m
2156,30103,1,Sunday,2,221,3,,,,,13m
2156,30103,1,Sunday,2,414,4,,,,,13m
2156,30103,1,Sunday,2,617,5,,,,,13m
2156,30103,1,Sunday,1,421,6,,,,,13m
2156,30103,4,Sunday,2,618,7,,,,,13m
2156,30103,6,Sunday,1,421,1,,,,,13m
2156,30103,1,Thursday,1,301,1,,,,,13m
2156,30103,8,Thursday,2,442,1,,,,,13m
2156,30103,1,Thursday,2,48,2,,,,,13m
2156,30103,1,Thursday,2,221,3,,,,,13m
2156,30103,1,Thursday,2,414,4,,,,,13m
2156,30103,1,Thursday,2,617,5,,,,,13m
2156,30103,1,Thursday,1,421,6,,,,,13m
2156,30103,4,Thursday,2,618,7,,,,,13m
2156,30103,6,Thursday,1,421,1,,,,,13m
2156,30103,1,Tuesday,1,301,1,,,,,13m
2156,30103,8,Tuesday,2,442,1,,,,,13m
2156,30103,1,Tuesday,2,48,2,,,,,13m
2156,30103,1,Tuesday,2,221,3,,,,,13m
2156,30103,1,Tuesday,2,414,4,,,,,13m
2156,30103,1,Tuesday,2,617,5,,,,,13m
2156,30103,1,Tuesday,1,421,6,,,,,13m
2156,30103,4,Tuesday,2,618,7,,,,,13m
2156,30103,6,Tuesday,1,421,1,,,,,13m
2156,30103,1,Wednesday,1,301,1,,,,,13m
2156,30103,8,Wednesday,2,442,1,,,,,13m
2156,30103,1,Wednesday,2,48,2,,,,,13m
2156,30103,1,Wednesday,2,221,3,,,,,13m
2156,30103,1,Wednesday,2,414,4,,,,,13m
2156,30103,1,Wednesday,2,617,5,,,,,13m
2156,30103,1,Wednesday,1,421,6,,,,,13m
2156,30103,4,Wednesday,2,618,7,,,,,13m
2156,30103,6,Wednesday,1,421,1,,,,,13m
2163,30052,1,Bank Holiday,1,301,1,,,,,13m
2163,30052,8,Bank Holiday,2,312,1,,,,,13m
2163,30052,1,Bank Holiday,2,413,2,,,,,13m
2163,30052,1,Bank Holiday,2,321,3,,,,,13m
2163,30052,1,Bank Holiday,2,417,4,,,,,13m
2163,30052,1,Bank Holiday,2,321,5,,,,,13m
2163,30052,1,Bank Holiday,2,413,6,,,,,13m
2163,30052,1,Bank Holiday,2,417,7,,,,,13m
2163,30052,1,Bank Holiday,2,617,8,,,,,13m
2163,30052,1,Bank Holiday,1,421,9,,,,,13m
2163,30052,4,Bank Holiday,2,618,10,,,,,13m
2163,30052,1,Friday,1,301,1,,,,,13m
2163,30052,8,Friday,2,312,1,,,,,13m
2163,30052,1,Friday,2,413,2,,,,,13m
2163,30052,1,Friday,2,321,3,,,,,13m
2163,30052,1,Friday,2,314,4,,,,,13m
2163,30052,1,Friday,2,417,5,,,,,13m
2163,30052,1,Friday,2,413,6,,,,,13m
2163,30052,1,Friday,2,417,7,,,,,13m
2163,30052,1,Friday,2,617,8,,,,,13m
2163,30052,1,Friday,1,421,9,,,,,13m
2163,30052,4,Friday,2,618,10,,,,,13m
2163,30052,1,Monday,1,301,1,,,,,13m
2163,30052,8,Monday,2,312,1,,,,,13m
2163,30052,1,Monday,2,413,2,,,,,13m
2163,30052,1,Monday,2,321,3,,,,,13m
2163,30052,1,Monday,2,417,4,,,,,13m
2163,30052,1,Monday,2,321,5,,,,,13m
2163,30052,1,Monday,2,413,6,,,,,13m
2163,30052,1,Monday,2,417,7,,,,,13m
2163,30052,1,Monday,2,617,8,,,,,13m
2163,30052,1,Monday,1,421,9,,,,,13m
2163,30052,4,Monday,2,618,10,,,,,13m
2163,30052,1,Saturday,1,301,1,,,,,13m
2163,30052,8,Saturday,2,312,1,,,,,13m
2163,30052,1,Saturday,2,413,2,,,,,13m
2163,30052,1,Saturday,2,321,3,,,,,13m
2163,30052,1,Saturday,2,112,4,,,,,13m
2163,30052,1,Saturday,2,417,5,,,,,13m
2163,30052,1,Saturday,2,413,6,,,,,13m
2163,30052,1,Saturday,2,321,7,,,,,13m
2163,30052,1,Saturday,2,617,8,,,,,13m
2163,30052,1,Saturday,1,421,9,,,,,13m
2163,30052,4,Saturday,2,618,10,,,,,13m
2163,30052,1,Sunday,1,301,1,,,,,13m
2163,30052,8,Sunday,2,312,1,,,,,13m
2163,30052,1,Sunday,2,413,2,,,,,13m
2163,30052,1,Sunday,2,321,3,,,,,13m
2163,30052,1,Sunday,2,417,4,,,,,13m
2163,30052,1,Sunday,2,321,5,,,,,13m
2163,30052,1,Sunday,2,413,6,,,,,13m
2163,30052,1,Sunday,2,321,7,,,,,13m
2163,30052,1,Sunday,2,617,8,,,,,13m
2163,30052,1,Sunday,1,421,9,,,,,13m
2163,30052,4,Sunday,2,618,10,,,,,13m
2163,30052,1,Thursday,1,301,1,,,,,13m
2163,30052,8,Thursday,2,312,1,,,,,13m
2163,30052,1,Thursday,2,415,2,,,,,13m
2163,30052,1,Thursday,2,222,3,,,,,13m
2163,30052,1,Thursday,2,314,4,,,,,13m
2163,30052,1,Thursday,2,417,5,,,,,13m
2163,30052,1,Thursday,2,415,6,,,,,13m
2163,30052,1,Thursday,2,417,7,,,,,13m
2163,30052,1,Thursday,2,617,8,,,,,13m
2163,30052,1,Thursday,1,421,9,,,,,13m
2163,30052,4,Thursday,2,618,10,,,,,13m
2163,30052,1,Tuesday,1,301,1,,,,,13m
2163,30052,8,Tuesday,2,312,1,,,,,13m
