Location Id,Depot Id,Product Code,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Bank Holiday
2188,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2188,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2188,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2278,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2278,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2278,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2371,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2371,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2371,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2562,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2562,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2562,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2638,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2638,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2638,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2914,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2914,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2914,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2915,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2915,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2915,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2916,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2916,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2916,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2917,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2917,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2917,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2938,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2938,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2938,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2968,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2968,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2968,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2969,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2969,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2969,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2971,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
2971,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2971,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3223,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3223,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3223,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3255,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3255,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3255,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
3303,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
3303,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3303,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3468,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3468,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
3468,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4346,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4346,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4346,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4347,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4347,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4347,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4358,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4358,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4358,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
4561,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4561,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4561,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4802,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
4802,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
4802,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5021,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5021,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5021,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5071,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5071,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5071,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5108,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5108,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5108,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5109,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5109,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5109,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5185,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5185,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5185,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5187,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5187,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5187,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5201,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5201,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5201,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5254,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5254,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5254,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5274,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5274,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5274,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5276,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5276,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5276,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5340,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5340,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5340,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5373,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5373,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5373,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5395,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5395,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5395,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5412,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5412,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5412,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5457,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5457,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5457,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5496,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5496,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5496,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5596,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5596,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5596,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5658,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5658,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5658,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5805,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5805,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5805,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5819,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5819,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5819,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
5847,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5847,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5847,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5866,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
5866,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5866,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5936,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5936,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5936,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5967,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5967,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5967,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5970,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5970,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
5970,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6058,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6058,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6058,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6086,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6086,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6086,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6128,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6128,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6128,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6168,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6168,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6168,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6334,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6334,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6334,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6407,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6407,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6407,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6502,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6502,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6502,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6513,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6513,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6513,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6520,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6520,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6520,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6524,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6524,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6524,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6536,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6536,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6536,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6597,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6597,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6597,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6606,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6606,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6606,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6653,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6653,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6653,68807,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
6715,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6715,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6715,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6761,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6761,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6761,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6781,68807,8,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6781,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6781,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6864,68807,8,12:00,12:00,12:00,12:00,12:00,12:00,12:00,12:00
6864,68807,1,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
6864,68807,10,23:59,23:59,23:59,23:59,23:59,23:59,23:59,23:59
2004,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2004,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2004,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2031,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2031,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2031,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2039,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2039,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2039,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2094,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2094,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2094,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2140,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2140,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2140,30052,10,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2143,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2143,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2143,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2163,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2177,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2177,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2177,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2191,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2191,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2191,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2200,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2200,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2200,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2203,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2203,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2203,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2208,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2208,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2208,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2211,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2211,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2211,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2253,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2253,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2253,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2259,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2259,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2259,30052,10,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2270,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2270,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2270,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2313,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2313,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2313,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2318,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2318,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2318,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2342,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2342,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2342,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2345,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2345,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2345,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2348,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2348,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2348,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2364,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2364,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2364,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2379,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2379,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2379,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2395,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2395,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2395,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2422,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2422,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2422,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2438,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2438,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2438,30052,10,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2445,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2445,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2445,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2449,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2449,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2449,30052,10,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2450,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2450,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2450,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2485,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2485,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2485,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2526,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2526,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2526,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2531,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2531,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2531,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2535,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2535,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2535,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2541,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2541,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2541,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2556,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2556,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2556,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2560,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2560,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2560,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2572,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2572,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2572,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2577,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2577,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2577,30052,10,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2596,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2596,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2596,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2675,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2675,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2675,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2680,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2680,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2680,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2683,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2683,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2683,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2688,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2688,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2688,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2700,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2700,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2700,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2723,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2723,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2723,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2803,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2803,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
2803,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2812,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2812,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2812,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2821,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2821,30052,8,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2821,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2822,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2822,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2822,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2857,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2857,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2857,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2860,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2860,30052,8,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2860,30052,10,10:00,10:00,10:00,10:00,10:00,10:00,10:00,10:00
2902,30052,1,23:30,23:30,23:30,23:30,23:30,23:30,23:30,23:30
2902,30052,8,14:00,14:00,14:00,14:00,14:00,14:00,14:00,14:00
