Location Id,Depot Id,Schedule OTB with Wave,Loading Time - Fixed,Unloading Time - Fixed,Loading Time - Variable,Unloading Time - Variable,RSU Percentage Override,Balance Profile,First Balance Load Percentage
3462,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
3470,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3485,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
4335,30053,1,01:25:00,01:25:00,00:00:00,00:00:00,,Default,
4338,30053,1,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
4377,30053,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
4395,30053,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
4431,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
4503,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
4622,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
4626,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5012,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5020,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5026,30053,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5045,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5051,30053,2,00:40:00,00:40:00,00:00:00,00:00:00,,Default,
5054,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5076,30053,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5088,30053,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
5090,30053,1,01:20:00,01:20:00,00:00:00,00:00:00,,Default,
5135,30053,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5143,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5224,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5286,30053,2,01:15:00,01:15:00,00:00:00,00:00:00,,Default,
5315,30053,2,01:10:00,01:10:00,00:00:00,00:00:00,,Default,
5365,30053,2,01:15:00,01:15:00,00:00:00,00:00:00,,Default,
5384,30053,2,00:40:00,00:40:00,00:00:00,00:00:00,,Default,
5391,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5415,30053,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5429,30053,2,00:55:00,00:55:00,00:00:00,00:00:00,,Default,
5461,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5472,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5478,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5525,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5527,30053,1,00:20:00,00:20:00,00:02:45,00:02:45,,Default,
5528,30053,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
5583,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5716,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5746,30053,2,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
5787,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5789,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5810,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
5812,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5867,30053,2,01:40:00,01:40:00,00:00:00,00:00:00,,Default,
5927,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
5966,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5971,30053,1,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6014,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6030,30053,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6091,30053,2,01:30:00,01:30:00,00:00:00,00:00:00,,Default,
6092,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6114,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6124,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6137,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6139,30053,2,00:40:00,00:40:00,00:00:00,00:00:00,,Default,
6142,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6163,30053,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6167,30053,2,00:40:00,00:40:00,00:00:00,00:00:00,,Default,
6170,30053,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6174,30053,1,01:25:00,01:25:00,00:00:00,00:00:00,,Default,
6192,30053,1,00:20:00,00:20:00,00:02:45,00:02:45,,Default,
6207,30053,1,00:20:00,00:20:00,00:04:15,00:04:15,,Default,
6219,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6262,30053,1,01:20:00,01:20:00,00:00:00,00:00:00,,Default,
6292,30053,1,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
6323,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6331,30053,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
6338,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6403,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6426,30053,2,01:15:00,01:15:00,00:00:00,00:00:00,,Default,
6446,30053,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6461,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6503,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6519,30053,2,00:55:00,00:55:00,00:00:00,00:00:00,,Default,
6532,30053,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6582,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6599,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6614,30053,1,00:55:00,00:55:00,00:00:00,00:00:00,,Default,
6616,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6697,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6742,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6747,30053,2,01:15:00,01:15:00,00:00:00,00:00:00,,Default,
6748,30053,1,00:55:00,00:55:00,00:00:00,00:00:00,,Default,
6817,30053,2,01:10:00,01:10:00,00:00:00,00:00:00,,Default,
6818,30053,1,01:15:00,01:15:00,00:00:00,00:00:00,,Default,
6820,30053,2,01:55:00,01:55:00,00:00:00,00:00:00,,Default,
6832,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6834,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6836,30053,2,01:40:00,01:40:00,00:00:00,00:00:00,,Default,
6880,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6897,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6998,30053,1,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
53002,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53008,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53015,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53021,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53024,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53029,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53031,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53034,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53060,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4480,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4541,30053,2,01:35:00,01:35:00,00:00:00,00:00:00,,Default,
53057,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4540,30053,1,01:25:00,01:25:00,00:00:00,00:00:00,,Default,
4573,30053,2,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
53062,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53063,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4558,30053,1,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
4409,30053,1,00:20:00,00:20:00,00:04:15,00:04:15,,Default,
4933,30053,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4943,30053,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4891,30053,2,01:40:00,01:40:00,00:00:00,00:00:00,,Default,
53072,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57815,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53080,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57872,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57898,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57905,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57929,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57940,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57944,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57988,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
58006,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
58009,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53075,30053,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
9999999,30103,0,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
3225800,30053,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6126812,30053,0,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
6888100,30053,0,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4826980,30053,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5041520,30053,0,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3145,30110,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2125,30053,0,00:20:00,00:20:00,00:00:15,00:00:15,,Default,
38508,30102,0,00:30:00,00:30:00,00:00:00,00:00:00,,Default,
35100,30103,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
4460,30053,2,00:20:00,00:20:00,00:02:45,00:02:45,,Default,
6261,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2284,30102,0,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
50876,30102,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
50877,30102,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
50878,30102,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
50885,30102,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
50891,30053,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
53012,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53017,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53052,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57816,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57840,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57841,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57843,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57845,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57864,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57879,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57908,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57909,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57918,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57923,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
57926,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
58004,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
58011,30103,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53074,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
50907,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53069,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53073,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53078,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53079,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53082,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4854,30053,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
2063,30053,0,00:20:00,00:20:00,00:00:15,00:00:15,,Default,
53014,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
8881000,30103,0,00:30:00,00:30:00,00:00:00,00:00:00,,Default,
storage001,30103,0,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
storage003,30053,0,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53092,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53094,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
53095,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
4804,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4824,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4816,30103,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4829,30103,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4783,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4798,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4799,30102,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
4797,30102,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
4846,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4840,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4497,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4843,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4831,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
53068,30053,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
1929603,30103,0,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
38510,30103,0,00:20:00,00:20:00,00:00:00,00:00:00,,Default,
1929602,30103,0,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
1929600,30103,0,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
62207,30053,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
53010,30103,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
53027,30103,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4838,30102,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4780,30053,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2259,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2934,30052,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
3295,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3300,30052,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
4564,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6156,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6443,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6686,30052,2,00:30:00,00:30:00,00:00:00,00:00:00,,Default,
53099,30103,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
53093,30103,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4888,30053,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
53098,30103,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
3459920,30102,0,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
53051,30053,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
53011,30053,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
6668,30053,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
6485,30052,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2304,38111,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2365,38111,1,00:20:00,00:20:00,00:00:00,00:00:00,,Default,
2468,38111,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2486,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
2522,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
2620,38111,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2774,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
3033,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
3072,38111,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
3287,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
3296,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
3575,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
4369,38111,1,00:20:00,00:20:00,00:00:00,00:00:00,,Default,
4625,38111,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4898,38111,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
4918,38111,1,00:20:00,00:20:00,00:02:00,00:02:00,,Default,
5256,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5258,38111,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5319,38111,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
5349,38111,1,00:29:00,00:29:00,00:00:00,00:00:00,,Default,
5534,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5616,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5676,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5865,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5884,38111,1,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
5891,38111,1,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5910,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5919,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
5920,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6061,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6087,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6097,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6107,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6115,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6176,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6303,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6304,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6377,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6594,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6657,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6842,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
6896,38111,1,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
2188,68807,2,01:10:00,01:10:00,00:00:00,00:00:00,,Default,
2278,68807,2,01:40:00,01:40:00,00:00:00,00:00:00,,Default,
2371,68807,2,01:20:00,01:20:00,00:00:00,00:00:00,,Default,
2562,68807,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2638,68807,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2914,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2915,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2916,68807,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2917,68807,2,01:30:00,01:30:00,00:00:00,00:00:00,,Default,
2938,68807,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2968,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
2969,68807,2,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2971,68807,2,01:30:00,01:30:00,00:00:00,00:00:00,,Default,
3223,68807,2,00:50:00,00:50:00,00:00:00,00:00:00,,Default,
3255,68807,2,01:20:00,01:20:00,00:00:00,00:00:00,,Default,
3303,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
3468,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
4346,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
4347,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
4358,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
4561,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
4802,68807,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5021,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5071,68807,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
5108,68807,2,00:20:00,00:20:00,00:02:00,00:02:00,,Default,
5109,68807,2,01:10:00,01:10:00,00:00:00,00:00:00,,Default,
5185,68807,2,01:10:00,01:10:00,00:00:00,00:00:00,,Default,
5187,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5201,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5254,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5274,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5276,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5340,68807,2,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
5373,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5395,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5412,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5457,68807,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
5496,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
5596,68807,1,00:55:00,00:55:00,00:00:00,00:00:00,,Default,
5658,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5805,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5819,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5847,68807,1,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
5866,68807,1,00:20:00,00:20:00,00:00:15,00:00:15,,Default,
5936,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
5967,68807,1,00:20:00,00:20:00,00:01:15,00:01:15,,Default,
5970,68807,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6058,68807,1,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6086,68807,2,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6128,68807,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
6168,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6334,68807,2,00:20:00,00:20:00,00:00:15,00:00:15,,Default,
6407,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6502,68807,1,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6513,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6520,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6524,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6536,68807,2,00:20:00,00:20:00,00:01:30,00:01:30,,Default,
6597,68807,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6606,68807,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
6653,68807,2,00:20:00,00:20:00,00:03:30,00:03:30,,Default,
6715,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6761,68807,1,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
6781,68807,1,00:20:00,00:20:00,00:02:15,00:02:15,,Default,
6864,68807,1,01:00:00,01:00:00,00:00:00,00:00:00,,Default,
2004,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2031,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2039,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2094,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2140,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2143,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2177,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2191,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2200,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2203,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2208,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2211,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2253,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2270,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2342,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2345,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2348,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2395,30052,2,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
2422,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2438,30052,1,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
2445,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2449,30052,1,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
2450,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2485,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2526,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2531,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2535,30052,2,00:20:00,00:20:00,00:01:00,00:01:00,,Default,
2541,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2556,30052,2,00:20:00,00:20:00,00:00:30,00:00:30,,Default,
2560,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2572,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2577,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2596,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2680,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2723,30052,2,00:20:00,00:20:00,00:03:15,00:03:15,,Default,
2803,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2821,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2857,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2860,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
2902,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
2903,30052,2,00:20:00,00:20:00,00:02:30,00:02:30,,Default,
2906,30052,1,01:05:00,01:05:00,00:00:00,00:00:00,,Default,
2965,30052,1,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3003,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3007,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3038,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3066,30052,2,00:20:00,00:20:00,00:00:45,00:00:45,,Default,
3068,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3070,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3077,30052,2,00:45:00,00:45:00,00:00:00,00:00:00,,Default,
3078,30052,1,00:20:00,00:20:00,00:01:45,00:01:45,,Default,
